rank,ticker,name,odds,denominator_basis,falsify_exit_price,falsify_exit_drop,falsify_exit_source,falsify_exit_note,ret_1y_grade,n3_ret_1y,debt_label,net_debt_to_ocf,ma200_form,not_in_pool_above_ma,in_pool_1,mechanism_label,mechanism_reason,survivor_gap_deep,survivor_gap_why,pred_support,pred_total,pred_note,conclusion,odds_negative,is_new_entrant,has_card,baseline_withheld,price,price_date,mcap_now,rel_spy_screen,n1_implied_g5,consensus_rev_growth,gap_vs_consensus_pp,n2_per_share,n2_upside,n2_per_share_withheld,n2_upside_withheld,odds_withheld,n2_unreliable,stress_drop,stress_floor_applied,discount_grade,ps_now,ps_p50_1y,ps_p50_4y,ps_p25_1y,wacc,de_ratio,net_debt,ocf_ttm,rev_ttm,op_margin,diluted_shares,asof,stale_lag_days,sic_description,grp
,ALTO,"ALTO INGREDIENTS, INC.",-0.5457740566617418,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0288645125104377,低(≤3 倍),0.9695902294960932,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 3.17 億美元 < 5 億,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,True,False,False,4.110000133514404,2026-09-08,316761820.29008865,-0.3104436525139011,,-0.0032,,3.0726079287342696,-0.252406854277417,,,,,-0.462474995277859,False,都不過,0.3357914580067915,0.329255377678561,0.1599332494313606,0.2005514500563947,0.095,0.2037114193273217,63035000.0,65012000.0,943329000.0,0.0377450497122425,77071000.0,2026-06-30,0.0,Industrial Organic Chemicals,2
,TTMI,"TTM TECHNOLOGIES, INC.",-0.9935918947120504,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.112362471024465,低(≤3 倍),1.855939053281925,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,129.35000610351562,2026-09-08,13915861706.63452,-0.289605020385102,0.5257911682128906,0.23809999,28.769117821289058,59.88697144561836,-0.5370160910723708,,,,,-0.5404795408762887,True,都不過,4.120671403285117,3.6759508950428113,0.7448360079239537,2.71297236886648,0.1,0.0713336350221657,599292000.0,322905000.0,3377086000.0,0.0989489163142425,107583000.0,2026-06-29,0.0,Printed Circuit Boards,2
,QCOM,QUALCOMM INC/DE,-1.3460323166721742,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0490080517615697,低(≤3 倍),0.5617288928312233,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,174.08999633789062,2026-09-08,186102206085.20508,-0.2743392239013918,0.2503776550292969,0.0436,20.677765502929688,77.55528018379343,-0.5545104152149749,,,,,-0.4119592140149379,True,都不過,4.222973203049878,4.085974617818149,4.039301078153152,3.674536656691618,0.1,0.0820516871949856,6966000000.0,12401000000.0,44069000000.0,0.2318863600263223,1069000000.0,2026-06-28,0.0,Radio & Tv Broadcasting & Communications Equipment,2
,DOCN,"DigitalOcean Holdings, Inc.",-1.4591953612220208,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.3999090538180254,中(3–6 倍),3.36482597529972,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,126.69000244140624,2026-09-08,16032366428.955078,-0.3695453285875745,0.8051033020019531,0.5374,26.770330200195318,15.075788456002126,-0.8810025403308787,,,,,-0.6037591427052458,False,都不過,15.856156956695322,9.571537882290396,7.153931585659559,6.980952473245707,0.1,0.083012511340582,1042948000.0,309956000.0,1011113000.0,0.1480249981950583,126548000.0,2026-06-30,0.0,"Services-Computer Programming, Data Processing, Etc.",2
,MTSI,"MACOM Technology Solutions Holdings, Inc.",-1.5395824109529312,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0339850104195715,淨現金,-2.604898482960035,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,274.79998779296875,2026-09-08,21546792242.858887,-0.2577775460775287,0.6746864318847656,0.35720003,31.748640188476564,87.91197438488796,-0.6800874152471947,,,,,-0.4417349863241498,True,都不過,18.511403384318623,17.971704613158767,10.642292903294504,14.13903801925529,0.1,0.0172244664457189,-706412000.0,271186000.0,1163974000.0,0.1811363484064077,78409000.0,2026-07-03,0.0,Semiconductors & Related Devices,2
,ACLS,AXCELIS TECHNOLOGIES INC,-1.6477599818034914,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.2093279254234207,淨現金,-6.736649179892424,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,119.16999816894533,2026-09-08,3710238722.991944,-0.2529164295529321,0.6410408020019531,0.1191,52.19408020019532,35.63349140767781,-0.7009860539129924,,,,,-0.4254175739513685,True,都不過,4.283984152578473,3.4071040876072134,3.113664351531268,3.065354734178123,0.1,0.0,-507236000.0,75295000.0,866072000.0,0.1032512308445487,31134000.0,2026-06-30,0.0,"Special Industry Machinery, NEC",2
,VSH,"Vishay Intertechnology, Inc.",-1.6638431103243665,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.3379424649980056,淨現金,-0.5837776602539093,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,True,False,False,31.46999931335449,2026-09-08,4654444368.444443,-0.4490727573087187,,0.16379999,,3.014259058871841,-0.9042180131985984,,,,終值佔比 >150%,-0.5434514874556416,True,都不過,1.4022033544360082,0.9329809928914784,0.926971179822946,0.7980456744281433,0.1,0.0,-202004000.0,346029000.0,3319379000.0,0.0330137052743901,147901000.0,2026-07-04,0.0,Electronic Components & Accessories,2
,VIAV,Viavi Solutions Inc.,-1.6667581099450255,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0692817855329759,低(≤3 倍),0.2818261633011413,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,38.75,2026-09-08,8893125000.0,-0.2839250286527878,0.957416534423828,0.1344,82.30165344238281,9.78254961712186,-0.7475471066549197,,,,終值佔比 >150%,-0.4485036564061332,False,都不過,5.8572910491997625,5.485447678399213,2.361967700136949,3.5891939966652804,0.1,0.0,32100000.0,113900000.0,1518300000.0,0.0692221563590858,229500000.0,2026-06-27,0.0,Semiconductors & Related Devices,2
,FLEX,FLEX LTD.,-1.816466010731479,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.3686434725998522,低(≤3 倍),2.0736235595390524,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,114.30999755859376,2026-09-08,42751939086.91406,-0.2780918068240703,,0.2992,,19.532384571583783,-0.8291279416608179,,,,,-0.4564511181395205,False,都不過,1.4607557688493549,0.9268689780484636,0.3845758354755784,0.8822135164770131,0.1,0.1220763341141053,3239000000.0,1562000000.0,29267000000.0,0.0495096866778282,374000000.0,2026-06-26,0.0,Printed Circuit Boards,2
,ARM,ARM HOLDINGS PLC /UK,-1.8233956751554996,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.2676473819492903,淨現金,-1.6336198662846226,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,261.5299987792969,2026-09-08,281929338684.08203,-0.4013912083180538,1.1708259582519531,0.3643,80.6525958251953,23.172759564985157,-0.911395405218732,,,,,-0.4998341378324307,False,都不過,54.67985622266913,40.24516053860467,39.291715320637614,30.387774923122265,0.1,0.0,-3420800000.0,2094000000.0,5156000000.0,0.1700930954228083,1078000000.0,2026-06-30,,Semiconductors & Related Devices,2
,HLIT,HARMONIC INC.,-2.0863847064211245,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0003342895601401,淨現金,-10.38364972443356,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,False,False,False,11.960000038146973,2026-09-08,1311796724.1840365,-0.2728762865423302,0.5872611999511719,0.1071,48.0161199951172,2.4658399491497667,-0.7938260918658147,,,,,-0.380479251704017,True,都不過,3.807628989440425,3.9142592636908446,2.5826451842357163,3.120885590668451,0.1,0.0,-101739000.0,9798000.0,344518000.0,0.1281877869951642,109682000.0,2026-07-03,0.0,Radio & Tv Broadcasting & Communications Equipment,2
,CMP,"Compass Minerals International, Inc.",-2.116141899854604,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0831158081354982,中(3–6 倍),4.645285439384221,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",是,True,False,False,25.790000915527344,2026-09-08,1089524378.6773682,-0.2623789156794476,0.2528343200683594,0.0298,22.303432006835937,10.039415280796256,-0.6107245085535518,,,,,-0.2886028146768009,False,都不過,0.8432198581203995,0.7807987220280231,0.8666378007843827,0.6665158151949772,0.095,0.6736884592624185,724200000.0,155900000.0,1292100000.0,0.0893893661481309,42246000.0,2026-06-30,0.0,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),2
,CRWV,"CoreWeave, Inc.",,公式壓力跌幅(參考欄),,,,,過線(≥17%),0.3439445006024402,高(>6 倍),6.735928230357401,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,"不入池(線上,歸②回調入口)",,True,False,False,99.83000183105467,2026-09-08,55006331008.91113,-0.3020633707392679,,1.0524,,-1416.691209120541,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.5749231275056945,True,兩把尺都過,7.247611990243351,9.849999302150644,11.719180024946327,8.544367041306277,0.095,0.6503251415587937,46552000000.0,6911000000.0,7589580000.0,-0.0304020775853209,551000000.0,2026-06-30,0.0,Services-Prepackaged Software,2
,SANM,Sanmina Corporation,,公式壓力跌幅(參考欄),,,,,不過(<13%),0.0997353484567746,低(≤3 倍),0.652524371404219,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",,False,False,False,205.41000366210935,2026-09-08,11324869731.903076,-0.2686916042460068,,0.1598,,-316.584933364874,,,,,每股值無解或 ≤ 0,-0.4204513108515183,True,都不過,0.8872944964624612,0.9834348303087396,0.4446354448623435,0.8564955383811562,0.095,0.191817658959946,587961000.0,901056000.0,12763372000.0,0.0415482679655501,55133000.0,2026-06-27,0.0,Printed Circuit Boards,2
,IREN,IREN Limited,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0521561909297104,低(≤3 倍),0.9254991149380742,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",,False,False,False,46.93000030517578,2026-09-08,14835659291.323128,-0.3340618590771121,,1.5553999,,-310.3126798930641,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.6164114898416528,True,都不過,20.983751633750625,20.16418167574545,19.779043036465435,17.58397484048772,0.095,0.528236719791984,1943935000.0,2100418000.0,707007000.0,-1.4804860489358662,316123145.0,2026-06-30,0.0,Finance Services,2
,OPTX,"SYNTEC OPTICS HOLDINGS, INC.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0693982093034816,淨現金,-13.832291801695416,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 3.04 億美元 < 5 億,0,0,未登記預測,"不入池(線上,歸②回調入口)",,True,False,False,7.760000228881836,2026-09-08,304129665.13032913,-0.3196347996916715,,0.261,,-0.1371982065803717,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.7128250356748289,False,都不過,10.40018672448469,9.726824551330528,2.856492518021696,3.3185258350877875,0.1,0.0,-9710421.0,702011.0,29242712.0,-0.0463178996530827,39191966.0,2026-06-30,0.0,Optical Instruments & Lenses,2
,DDOG,"Datadog, Inc.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.0791258841012798,淨現金,-3.01670824403556,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",,True,False,False,210.22999572753903,2026-09-08,78000163704.81873,-0.2506313211678547,,0.2232,,-9.698323146977549,,,,,每股值無解或 ≤ 0,-0.4862057017996233,True,都不過,19.66361764549313,18.29878432746342,19.994737916959597,14.31084626848773,0.1,0.0126351657892625,-3707637000.0,1229034000.0,3966725000.0,0.004116494085171,371023000.0,2026-06-30,0.0,Services-Prepackaged Software,2
,MRAM,"Everspin Technologies, Inc.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.2134109092768435,淨現金,-10.15375531412376,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,市值 3.98 億美元 < 5 億,0,0,未登記預測,"不入池(線上,歸②回調入口)",,False,False,False,16.649999618530273,2026-09-08,397645580.5895042,-0.4743010739677417,,0.1565,,-12.577428861874422,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.7062031175118362,True,都不過,6.365282780642286,5.075534769201451,3.097786070593592,4.101431247190411,0.1,0.0,-42991000.0,4234000.0,62471000.0,-0.1554961502136991,23882618.0,2026-06-30,0.0,Semiconductors & Related Devices,2
,RXT,"RACKSPACE TECHNOLOGY, INC.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.5531114495992235,高(>6 倍),30.53173076923077,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",是,負債比率 高(>6 倍),0,0,未登記預測,"不入池(線上,歸②回調入口)",,True,False,False,3.2300000190734863,2026-09-08,807823004.7702789,-0.4791229350198106,,0.0479,,-16.6329861189536,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.7765027324006216,True,都不過,0.2989501164866697,0.1402291031208869,0.2025591785039958,0.0986073965739866,0.09,3.9241269204774074,3175300000.0,104000000.0,2702200000.0,-0.0326400710532159,250100000.0,2026-06-30,0.0,"Services-Computer Programming, Data Processing, Etc.",2
,BAND,BANDWIDTH INC.,,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.6101793850141439,中(3–6 倍),3.680093149927967,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",,True,False,True,43.619998931884766,2026-09-08,1437620683.8772354,-0.4005388139249468,,0.0429,,,,-20.015217247212597,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.6802108630191976,False,都不過,1.823558632956055,0.7364481029847835,0.8537731302736477,0.6479491571854539,0.1,0.138561584591816,372948000.0,101342000.0,788360000.0,-0.0181427266730935,32957834.0,2026-03-31,91.0,Services-Prepackaged Software,2
,MXL,"MaxLinear, Inc.",,公式壓力跌幅(參考欄),,,,,不過(<13%),-0.6253592608602818,中(3–6 倍),5.063642436387927,回調,"不入池(線上,歸②回調入口)",False,倍數重估,"無理由(機械批次寫不出重估理由,須人手補)",否,,0,0,未登記預測,"不入池(線上,歸②回調入口)",,True,False,False,66.5,2026-09-08,6472644500.0,-0.2903852918060243,,0.2922,,-139.9691747349548,,,,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,-0.688277343273243,False,都不過,11.376873253300056,4.320589941756986,3.5490144228718203,3.940476839735862,0.1,0.0191461156255376,83383000.0,16467000.0,568930000.0,-0.1363524510924015,97333000.0,2026-06-30,0.0,Semiconductors & Related Devices,2
